,GroupID,MemberID,HomePlanet,Destination,CryoSleep,VIP,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Cabin_num,Side,Transported
4107,4386,2,1,0,0,0,51,0.0,16455.0,885.0,0.0,363.0,3,170,0,1
4108,4387,1,2,2,0,0,32,192.0,0.0,441.0,18.0,0.0,0,902,1,0
4109,4388,1,1,0,0,0,33,0.0,0.0,0.0,0.0,0.0,3,171,0,1
4110,4390,1,2,0,1,0,8,0.0,0.0,0.0,0.0,0.0,0,903,1,1
4111,4390,2,2,0,1,0,44,0.0,0.0,0.0,0.0,0.0,0,903,1,1
4112,4390,3,2,0,0,0,27,875.0,0.0,61.0,289.0,0.0,0,903,1,0
4113,4391,1,0,0,0,0,48,383.0,0.0,0.0,393.0,10.0,0,904,1,1
4114,4392,1,0,1,0,0,13,38.0,0.0,0.0,733.0,0.0,1,714,0,0
4115,4393,1,0,0,1,0,5,0.0,0.0,0.0,0.0,0.0,1,722,1,0
4116,4393,2,0,0,0,0,18,754.0,0.0,34.0,0.0,0.0,2,278,1,0
4117,4395,1,0,0,0,0,23,0.0,0.0,206.0,681.0,31.0,0,905,1,0
4118,4396,1,0,0,0,0,23,0.0,153.0,11.0,646.0,0.0,1,715,0,0
4119,4397,1,0,2,1,0,35,0.0,0.0,0.0,0.0,0.0,7,-1,2,1
4120,4399,1,0,0,0,0,25,141.0,3.0,640.0,0.0,100.0,1,724,1,0
4121,4400,1,2,0,0,0,32,689.0,0.0,610.0,0.0,0.0,2,285,0,0
4122,4400,2,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,830,0,1
4123,4400,3,2,3,1,0,5,0.0,0.0,0.0,0.0,0.0,0,830,0,1
4124,4401,1,0,1,0,0,16,0.0,0.0,0.0,0.0,0.0,1,716,0,1
4125,4401,2,0,2,1,0,18,0.0,0.0,0.0,0.0,0.0,1,716,0,1
4126,4402,1,0,2,1,0,29,0.0,0.0,0.0,0.0,0.0,1,725,1,0
4127,4403,1,0,0,0,0,55,134.0,935.0,0.0,6.0,394.0,0,831,0,0
4128,4403,2,0,3,0,0,41,7.0,0.0,297.0,108.0,361.0,1,717,0,0
4129,4404,1,0,0,0,0,38,0.0,2.0,404.0,121.0,0.0,1,726,1,0
4130,4405,1,1,0,1,0,27,0.0,0.0,0.0,0.0,0.0,4,159,0,1
4131,4407,1,0,0,1,0,55,0.0,0.0,0.0,0.0,0.0,1,719,0,1
4132,4408,1,2,0,1,0,75,0.0,0.0,0.0,0.0,0.0,0,906,1,1
4133,4409,1,1,0,0,0,50,0.0,817.0,388.0,78.0,693.0,4,160,0,1
4134,4410,1,0,0,0,0,23,27.0,0.0,32.0,725.0,0.0,1,720,0,0
4135,4411,1,0,2,0,0,37,715.0,0.0,54.0,0.0,0.0,1,721,0,1
4136,4413,1,0,0,0,0,33,0.0,0.0,232.0,0.0,622.0,1,722,0,0
4137,4415,1,2,0,0,0,45,941.0,281.0,36.0,12.0,39.0,0,833,0,0
4138,4416,1,1,1,1,0,47,0.0,0.0,0.0,0.0,0.0,3,143,1,1
4139,4422,1,1,0,1,0,13,0.0,0.0,0.0,0.0,0.0,3,172,0,1
4140,4422,2,1,0,0,0,29,0.0,6338.0,0.0,1366.0,89.0,3,172,0,1
4141,4424,1,2,0,0,0,19,30.0,0.0,42.0,3565.0,7.0,2,287,0,0
4142,4426,1,2,0,1,0,30,0.0,0.0,0.0,0.0,0.0,0,835,0,1
4143,4427,1,1,1,0,0,39,3.0,83.0,0.0,805.0,2983.0,5,141,0,0
4144,4427,2,1,0,0,0,31,0.0,46.0,0.0,209.0,2908.0,5,141,0,0
4145,4428,1,1,1,0,0,29,0.0,11417.0,12.0,795.0,402.0,4,162,0,1
4146,4429,1,2,0,0,0,16,546.0,90.0,23.0,513.0,0.0,2,288,0,0
4147,4430,1,0,2,0,0,18,0.0,2.0,1513.0,0.0,0.0,0,836,0,1
4148,4431,1,0,1,0,0,38,8.0,0.0,1414.0,10.0,3.0,1,727,1,0
4149,4432,1,0,0,1,0,50,0.0,0.0,0.0,0.0,0.0,1,728,1,0
4150,4433,1,0,2,1,0,21,0.0,0.0,0.0,0.0,0.0,1,729,1,0
4151,4436,1,0,2,1,0,22,0.0,0.0,0.0,0.0,0.0,1,730,1,1
4152,4437,1,0,0,1,0,20,0.0,0.0,0.0,0.0,0.0,1,725,0,1
4153,4438,1,2,0,0,0,36,721.0,0.0,471.0,0.0,0.0,0,910,1,0
4154,4440,1,3,0,0,0,23,0.0,282.0,0.0,0.0,71.0,0,911,1,1
4155,4441,1,1,1,1,1,31,0.0,0.0,0.0,0.0,0.0,3,144,1,1
4156,4441,2,1,0,1,0,39,0.0,0.0,0.0,0.0,0.0,3,144,1,1
4157,4441,3,1,1,0,0,50,0.0,4558.0,0.0,1.0,267.0,3,144,1,1
4158,4444,1,0,0,0,0,40,0.0,901.0,0.0,0.0,89.0,2,291,0,0
4159,4445,1,0,0,0,0,28,8.0,0.0,77.0,560.0,0.0,0,912,1,0
4160,4446,1,1,0,0,0,38,2.0,114.0,771.0,3094.0,448.0,3,175,0,0
4161,4446,2,1,0,0,0,37,0.0,3603.0,33.0,7113.0,1.0,3,175,0,0
4162,4446,3,1,1,1,0,59,0.0,0.0,0.0,0.0,0.0,3,175,0,1
4163,4446,4,1,1,0,0,41,35.0,6103.0,0.0,180.0,160.0,3,175,0,1
4164,4446,5,1,0,0,0,33,0.0,4017.0,0.0,0.0,2260.0,3,175,0,1
4165,4447,1,0,0,1,0,54,0.0,0.0,0.0,0.0,0.0,7,-1,2,1
4166,4448,1,0,0,0,0,40,0.0,0.0,2414.0,0.0,0.0,0,913,1,1
4167,4449,1,2,0,0,0,43,130.0,0.0,870.0,31.0,26.0,5,142,0,1
4168,4450,1,1,1,1,0,26,0.0,0.0,0.0,0.0,0.0,4,140,1,1
4169,4450,2,1,1,0,0,65,0.0,7194.0,0.0,6.0,0.0,4,140,1,1
4170,4450,3,1,1,1,0,22,0.0,0.0,0.0,0.0,0.0,4,140,1,1
4171,4450,4,1,0,0,0,28,0.0,3627.0,0.0,31.0,3263.0,4,140,1,0
4172,4451,1,3,0,1,0,35,0.0,0.0,0.0,0.0,0.0,0,914,1,1
4173,4452,1,0,0,1,0,30,0.0,0.0,0.0,0.0,0.0,1,727,0,1
4174,4453,1,1,0,0,0,28,0.0,2560.0,0.0,134.0,307.0,5,149,1,0
4175,4456,1,0,0,0,0,23,0.0,10.0,159.0,0.0,125.0,0,916,1,1
4176,4457,1,0,0,0,0,24,698.0,0.0,51.0,2.0,4.0,0,917,1,1
4177,4459,1,0,2,1,0,16,0.0,0.0,0.0,0.0,0.0,1,733,1,1
4178,4461,1,2,0,1,0,18,0.0,0.0,0.0,0.0,0.0,0,838,0,1
4179,4462,1,0,0,0,0,20,399.0,77.0,311.0,0.0,16.0,0,918,1,0
4180,4463,1,1,3,1,0,29,0.0,0.0,0.0,0.0,0.0,3,145,1,1
4181,4463,2,1,0,1,0,29,0.0,0.0,0.0,0.0,0.0,3,145,1,1
4182,4464,1,0,0,0,0,21,0.0,0.0,0.0,0.0,0.0,1,728,0,0
4183,4465,1,1,0,1,0,2,0.0,0.0,0.0,0.0,0.0,6,54,0,0
4184,4465,2,1,0,0,0,43,31.0,76.0,0.0,1353.0,1713.0,6,54,0,0
4185,4465,3,1,0,0,0,28,0.0,1883.0,0.0,1.0,4560.0,6,54,0,0
4186,4466,1,1,1,0,1,31,0.0,2461.0,0.0,51.0,2141.0,6,40,1,0
4187,4467,1,0,0,0,0,23,36.0,18.0,670.0,0.0,32.0,0,919,1,1
4188,4469,1,1,0,1,0,26,0.0,0.0,0.0,0.0,0.0,3,146,1,1
4189,4469,2,1,1,0,0,43,0.0,39.0,327.0,4643.0,85.0,3,146,1,0
4190,4470,1,0,0,0,0,28,1549.0,0.0,5.0,0.0,0.0,0,839,0,0
4191,4472,1,0,2,0,0,24,0.0,266.0,1455.0,59.0,0.0,1,734,1,0
4192,4472,2,0,0,0,0,27,110.0,0.0,638.0,0.0,0.0,0,920,1,0
4193,4473,1,2,1,0,0,13,2244.0,31.0,507.0,0.0,142.0,0,841,0,0
4194,4473,2,2,0,0,0,27,994.0,0.0,26.0,1.0,0.0,2,292,0,0
4195,4474,1,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,1,730,0,1
4196,4474,2,0,0,1,0,24,0.0,0.0,0.0,0.0,0.0,1,730,0,1
4197,4474,3,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,1,730,0,1
4198,4475,1,1,0,0,1,50,13.0,239.0,0.0,161.0,2355.0,6,55,0,0
4199,4475,2,1,1,1,0,27,0.0,0.0,0.0,0.0,0.0,6,55,0,1
4200,4476,1,0,0,0,0,26,1170.0,0.0,0.0,187.0,100.0,0,921,1,0
4201,4477,1,0,1,0,0,31,23.0,0.0,0.0,0.0,17.0,1,731,0,0
4202,4479,1,2,0,0,0,28,3559.0,0.0,0.0,13.0,2.0,5,150,1,0
4203,4482,1,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0,1,732,0,0
4204,4482,2,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,1,732,0,1
4205,4482,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,732,0,1
4206,4482,4,0,0,1,0,35,0.0,0.0,0.0,0.0,0.0,1,732,0,0
4207,4482,5,0,0,1,0,3,0.0,0.0,0.0,0.0,0.0,1,732,0,1
4208,4483,1,2,0,0,0,25,1956.0,0.0,161.0,239.0,28.0,5,151,1,0
4209,4483,2,2,0,0,0,63,3087.0,0.0,60.0,2.0,0.0,5,151,1,0
4210,4485,1,2,0,1,0,34,0.0,0.0,0.0,0.0,0.0,0,922,1,1
4211,4485,2,2,0,0,0,35,1219.0,0.0,1742.0,740.0,0.0,0,922,1,0
4212,4486,1,0,0,1,0,26,0.0,0.0,0.0,0.0,0.0,1,733,0,1
4213,4487,1,0,0,0,0,39,0.0,3.0,0.0,802.0,49.0,1,735,1,0
4214,4490,1,1,1,0,0,34,0.0,337.0,1339.0,92.0,264.0,5,143,0,0
4215,4491,1,1,0,0,0,36,0.0,1013.0,1.0,16.0,2825.0,3,148,1,0
4216,4492,1,0,0,1,0,46,0.0,0.0,0.0,0.0,0.0,1,736,1,1
4217,4493,1,0,0,0,0,26,42.0,65.0,895.0,407.0,0.0,0,845,0,1
4218,4494,1,2,0,1,0,28,0.0,0.0,0.0,0.0,0.0,0,846,0,1
4219,4496,1,0,1,0,0,20,0.0,3080.0,7.0,0.0,67.0,0,924,1,1
4220,4497,1,0,0,1,0,35,0.0,0.0,0.0,0.0,0.0,1,737,1,0
4221,4498,1,0,1,0,0,11,0.0,0.0,0.0,0.0,0.0,1,734,0,0
4222,4498,2,0,2,1,0,14,0.0,0.0,0.0,0.0,0.0,1,734,0,0
4223,4498,3,0,2,1,0,4,0.0,0.0,0.0,0.0,0.0,1,734,0,1
4224,4498,4,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,1,734,0,0
4225,4498,5,0,0,1,0,31,0.0,0.0,0.0,0.0,0.0,1,734,0,1
4226,4498,6,0,0,0,0,15,0.0,893.0,0.0,0.0,0.0,1,734,0,1
4227,4498,7,0,0,0,0,39,0.0,2.0,0.0,69.0,836.0,1,734,0,0
4228,4498,8,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,1,734,0,0
4229,4500,1,0,0,0,0,24,83.0,0.0,129.0,504.0,0.0,0,847,0,0
4230,4501,1,3,0,1,0,22,0.0,0.0,0.0,0.0,0.0,1,735,0,1
4231,4502,1,2,0,1,0,26,0.0,0.0,0.0,0.0,0.0,2,281,1,0
4232,4505,1,1,1,0,0,53,0.0,864.0,49.0,39.0,2376.0,4,165,0,1
4233,4505,2,1,0,0,0,40,2.0,76.0,0.0,201.0,0.0,4,165,0,0
4234,4506,1,2,0,0,0,19,160.0,0.0,889.0,0.0,0.0,2,294,0,0
4235,4508,1,2,1,0,0,54,433.0,0.0,867.0,19.0,1.0,0,926,1,0
4236,4508,2,2,0,0,0,21,572.0,584.0,128.0,14.0,0.0,2,283,1,0
4237,4508,3,2,0,0,0,25,1340.0,0.0,8.0,0.0,0.0,0,926,1,0
4238,4509,1,2,0,0,0,48,137.0,0.0,877.0,0.0,0.0,2,295,0,1
4239,4509,2,2,2,0,0,41,0.0,0.0,1127.0,8.0,0.0,5,144,0,1
4240,4509,3,2,0,0,0,13,27.0,0.0,3246.0,0.0,0.0,5,144,0,1
4241,4510,1,1,0,0,0,57,0.0,0.0,0.0,0.0,0.0,3,177,0,1
4242,4511,1,1,0,1,0,25,0.0,0.0,0.0,0.0,0.0,3,178,0,1
4243,4511,2,1,1,1,0,48,0.0,0.0,0.0,0.0,0.0,3,178,0,1
4244,4512,1,2,0,0,0,34,849.0,51.0,375.0,0.0,24.0,2,296,0,0
4245,4514,1,0,0,1,0,16,0.0,0.0,0.0,0.0,0.0,1,736,0,1
4246,4515,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,739,1,0
4247,4515,2,0,1,0,0,15,6.0,1740.0,2184.0,0.0,0.0,1,739,1,1
4248,4516,1,0,1,0,0,37,426.0,0.0,2.0,194.0,308.0,0,848,0,0
4249,4517,1,0,0,0,0,37,452.0,0.0,234.0,19.0,1290.0,0,849,0,0
4250,4518,1,0,0,0,0,49,820.0,1.0,690.0,292.0,13.0,1,740,1,0
4251,4521,1,0,0,0,0,18,1.0,1.0,0.0,0.0,746.0,0,929,1,0
4252,4522,1,0,0,0,0,25,101.0,32.0,0.0,137.0,633.0,0,850,0,1
4253,4524,1,0,2,0,0,0,0.0,116.0,2048.0,2.0,0.0,0,930,1,1
4254,4529,1,0,1,0,0,43,26.0,132.0,3.0,117.0,555.0,1,738,0,0
4255,4530,1,0,0,0,0,20,9.0,0.0,157.0,525.0,0.0,0,933,1,0
4256,4531,1,1,0,1,0,54,0.0,0.0,0.0,0.0,0.0,4,142,1,1
4257,4532,1,0,0,1,0,30,0.0,0.0,0.0,0.0,0.0,1,739,0,1
4258,4533,1,1,0,1,0,37,0.0,0.0,0.0,0.0,0.0,3,149,1,1
4259,4534,1,0,1,0,0,30,60.0,41.0,553.0,1.0,0.0,0,851,0,1
4260,4535,1,0,0,0,0,20,631.0,93.0,0.0,0.0,0.0,0,934,1,0
4261,4535,2,0,0,0,0,20,25.0,0.0,796.0,44.0,44.0,1,742,1,0
4262,4537,1,0,0,0,0,24,0.0,591.0,0.0,0.0,1560.0,0,852,0,0
4263,4538,1,0,0,0,0,44,0.0,121.0,0.0,748.0,0.0,0,935,1,0
4264,4539,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,740,0,1
4265,4539,2,0,0,1,0,15,0.0,0.0,0.0,0.0,0.0,1,740,0,1
4266,4542,1,1,0,1,0,19,0.0,0.0,0.0,0.0,0.0,3,150,1,1
4267,4542,2,1,1,1,0,20,0.0,0.0,0.0,0.0,0.0,3,150,1,1
4268,4543,1,2,2,0,1,20,14.0,0.0,59.0,1777.0,0.0,0,936,1,0
4269,4544,1,0,0,1,0,34,0.0,0.0,0.0,0.0,0.0,1,743,1,1
4270,4546,1,0,2,0,0,17,0.0,0.0,0.0,0.0,0.0,1,744,1,1
4271,4547,1,0,0,0,0,20,0.0,25.0,0.0,0.0,803.0,2,297,0,1
4272,4549,1,0,0,0,0,42,0.0,1.0,0.0,17.0,1601.0,2,298,0,0
4273,4550,1,0,0,0,0,28,0.0,180.0,516.0,0.0,0.0,0,853,0,1
4274,4552,1,2,0,0,0,43,375.0,103.0,1990.0,36.0,0.0,0,937,1,1
4275,4553,1,1,2,0,1,55,0.0,102.0,0.0,278.0,5353.0,4,143,1,0
4276,4555,1,0,0,0,0,21,29.0,27.0,47.0,694.0,11.0,1,743,0,0
4277,4557,1,0,0,0,0,17,0.0,656.0,295.0,0.0,35.0,2,286,1,0
4278,4558,1,1,1,0,0,54,0.0,559.0,0.0,15238.0,2799.0,4,167,0,0
4279,4559,1,0,0,0,0,25,0.0,205.0,0.0,0.0,549.0,0,854,0,1
4280,4560,1,0,0,0,0,0,0.0,57.0,851.0,0.0,0.0,1,744,0,1
4281,4561,1,1,1,0,0,45,0.0,496.0,0.0,1940.0,4195.0,4,168,0,0
4282,4562,1,1,0,1,0,31,0.0,0.0,0.0,0.0,0.0,3,180,0,1
4283,4563,1,1,1,1,0,19,0.0,0.0,0.0,0.0,0.0,4,169,0,1
4284,4564,1,0,0,0,0,30,0.0,43.0,0.0,0.0,6.0,1,745,1,0
4285,4565,1,0,0,0,0,24,191.0,497.0,0.0,0.0,16.0,1,746,1,0
4286,4567,1,0,0,0,0,0,0.0,20.0,38.0,359.0,516.0,0,939,1,0
4287,4568,1,2,0,0,0,42,4102.0,0.0,36.0,0.0,1825.0,0,940,1,0
4288,4569,1,1,1,1,0,29,0.0,0.0,0.0,0.0,0.0,3,151,1,1
4289,4569,2,1,1,0,0,37,0.0,2235.0,7.0,4098.0,89.0,3,151,1,0
4290,4570,1,1,0,1,0,64,0.0,0.0,0.0,0.0,0.0,4,170,0,1
4291,4571,1,0,0,1,0,24,0.0,0.0,0.0,0.0,0.0,1,745,0,1
4292,4572,1,0,1,0,0,23,42.0,0.0,0.0,765.0,2.0,1,746,0,0
4293,4573,1,0,0,0,0,22,686.0,45.0,16.0,7.0,4.0,0,856,0,1
4294,4574,1,2,0,0,0,23,176.0,493.0,169.0,0.0,1023.0,0,857,0,0
4295,4575,1,0,0,0,0,21,3.0,65.0,253.0,475.0,0.0,0,941,1,0
4296,4576,1,0,0,0,0,37,661.0,876.0,0.0,3.0,13.0,0,942,1,0
4297,4577,1,2,0,0,0,17,250.0,0.0,2179.0,0.0,0.0,0,858,0,1
4298,4580,1,2,0,1,0,35,0.0,0.0,0.0,0.0,0.0,0,860,0,1
4299,4581,1,1,0,0,0,33,0.0,4592.0,0.0,209.0,954.0,3,181,0,1
4300,4581,2,1,1,0,0,37,0.0,2337.0,0.0,204.0,76.0,3,181,0,1
4301,4585,1,1,1,0,0,32,0.0,154.0,0.0,5492.0,1924.0,3,182,0,0
4302,4586,1,2,1,0,0,31,22.0,0.0,0.0,1.0,524.0,0,943,1,0
4303,4587,1,1,0,0,0,0,0.0,4020.0,0.0,1635.0,4899.0,6,42,1,0
4304,4591,1,1,1,1,0,34,0.0,0.0,0.0,0.0,0.0,2,287,1,1
4305,4592,1,2,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0,862,0,1
4306,4592,2,2,0,1,0,25,0.0,0.0,0.0,0.0,0.0,0,862,0,1
4307,4592,3,2,3,1,0,29,0.0,0.0,0.0,0.0,0.0,0,862,0,1
4308,4592,4,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0,862,0,1
4309,4593,1,0,0,0,0,30,1.0,797.0,0.0,10.0,0.0,1,750,0,1
4310,4594,1,1,0,0,0,64,77.0,2424.0,0.0,3001.0,127.0,4,144,1,0
4311,4594,2,1,0,0,0,31,0.0,6670.0,217.0,625.0,20336.0,4,144,1,0
4312,4594,3,1,0,0,0,27,267.0,2802.0,0.0,54.0,77.0,4,144,1,1
4313,4594,4,1,0,0,0,0,0.0,4516.0,0.0,6167.0,5308.0,4,144,1,0
4314,4595,1,1,0,1,0,25,0.0,0.0,0.0,0.0,0.0,4,145,1,1
4315,4596,1,3,0,1,0,28,0.0,0.0,0.0,0.0,0.0,1,751,0,1
4316,4597,1,0,0,1,0,32,0.0,0.0,0.0,0.0,0.0,1,748,1,1
4317,4602,1,0,1,0,0,36,0.0,0.0,0.0,725.0,2.0,0,945,1,0
4318,4603,1,1,1,0,0,26,0.0,3593.0,47.0,19.0,229.0,4,171,0,1
4319,4603,2,1,0,0,0,36,1.0,5234.0,343.0,277.0,12682.0,4,171,0,0
4320,4604,1,0,0,0,0,37,374.0,1327.0,10.0,81.0,0.0,1,753,0,0
4321,4605,1,0,0,0,0,45,0.0,0.0,0.0,774.0,0.0,1,750,1,0
4322,4606,1,1,0,0,0,22,165.0,36.0,0.0,3044.0,556.0,4,172,0,0
4323,4606,2,1,1,0,0,24,25.0,3291.0,0.0,6075.0,179.0,4,172,0,0
4324,4607,1,0,2,0,0,23,0.0,138.0,4.0,412.0,220.0,1,751,1,0
4325,4608,1,0,1,0,0,31,2.0,20.0,1.0,1026.0,2.0,0,864,0,1
4326,4609,1,1,0,0,0,37,1.0,477.0,0.0,0.0,7087.0,4,173,0,0
4327,4610,1,0,0,0,0,28,5.0,0.0,0.0,1014.0,0.0,1,752,1,0
4328,4611,1,0,0,1,0,23,0.0,0.0,0.0,0.0,0.0,1,754,0,1
4329,4612,1,0,1,0,0,14,0.0,166.0,603.0,1.0,0.0,1,755,0,1
4330,4613,1,1,0,1,0,40,0.0,0.0,0.0,0.0,0.0,3,152,1,1
4331,4615,1,2,0,0,0,42,36.0,0.0,2554.0,0.0,9.0,0,865,0,1
4332,4617,1,0,0,0,0,53,19.0,81.0,85.0,768.0,489.0,0,866,0,0
4333,4620,1,0,0,1,0,46,0.0,0.0,0.0,0.0,0.0,1,757,0,0
4334,4621,1,2,0,0,0,28,0.0,79.0,2003.0,0.0,0.0,2,289,1,1
4335,4622,1,0,1,1,0,25,0.0,0.0,0.0,0.0,0.0,1,753,1,1
4336,4623,1,1,2,0,1,34,0.0,0.0,21.0,7.0,16.0,4,146,1,1
4337,4624,1,2,0,0,0,58,1246.0,0.0,66.0,36.0,0.0,0,868,0,0
4338,4625,1,1,0,0,0,31,0.0,2520.0,1.0,1.0,0.0,3,183,0,1
4339,4625,2,1,1,1,0,24,0.0,0.0,0.0,0.0,0.0,3,183,0,1
4340,4625,3,1,0,0,0,52,0.0,3275.0,111.0,51.0,18.0,7,-1,2,1
4341,4625,4,1,1,1,0,25,0.0,0.0,0.0,0.0,0.0,3,183,0,1
4342,4625,5,1,0,1,0,17,0.0,0.0,0.0,0.0,0.0,3,183,0,1
4343,4625,6,3,0,0,0,27,0.0,453.0,137.0,1331.0,1660.0,3,183,0,0
4344,4625,7,1,1,1,0,29,0.0,0.0,0.0,0.0,0.0,3,183,0,1
4345,4628,1,1,0,0,0,45,0.0,7484.0,465.0,14.0,610.0,4,175,0,1
4346,4630,1,0,2,0,0,28,0.0,18.0,0.0,0.0,674.0,0,870,0,1
4347,4631,1,1,1,1,0,25,0.0,0.0,0.0,0.0,0.0,4,147,1,1
4348,4632,1,1,0,1,0,57,0.0,0.0,0.0,0.0,0.0,4,176,0,1
4349,4632,2,1,0,1,0,68,0.0,0.0,0.0,0.0,0.0,4,176,0,1
4350,4632,3,1,1,0,0,26,0.0,431.0,28.0,10941.0,26.0,4,176,0,0
4351,4632,4,1,0,0,0,52,2.0,364.0,0.0,2144.0,1804.0,4,176,0,0
4352,4632,5,1,3,0,0,36,0.0,551.0,0.0,5270.0,22.0,4,176,0,0
4353,4633,1,0,2,0,0,41,454.0,297.0,0.0,2.0,0.0,1,754,1,0
4354,4634,1,0,0,0,0,14,514.0,0.0,392.0,0.0,0.0,2,299,0,0
4355,4635,1,0,2,1,0,16,0.0,0.0,0.0,0.0,0.0,1,755,1,1
4356,4637,1,2,0,0,0,24,672.0,0.0,501.0,0.0,0.0,7,-1,2,0
4357,4638,1,1,0,0,1,62,0.0,1633.0,0.0,1742.0,0.0,3,153,1,1
4358,4640,1,0,1,0,0,26,595.0,84.0,0.0,0.0,131.0,1,760,0,1
4359,4641,1,0,0,0,0,45,65.0,63.0,3.0,713.0,27.0,0,871,0,0
4360,4642,1,1,0,0,0,41,0.0,412.0,0.0,4030.0,0.0,4,178,0,0
4361,4643,1,0,0,0,0,36,0.0,724.0,0.0,0.0,0.0,0,947,1,1
4362,4644,1,0,1,0,0,13,8.0,1385.0,1445.0,250.0,8.0,0,872,0,1
4363,4645,1,1,0,0,0,48,0.0,9633.0,0.0,1.0,2.0,3,184,0,1
4364,4645,2,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3,184,0,1
4365,4646,1,0,2,0,0,22,141.0,16.0,0.0,177.0,336.0,0,873,0,1
4366,4648,1,3,0,0,0,39,290.0,0.0,84.0,266.0,0.0,0,874,0,1
4367,4649,1,0,0,0,0,45,1399.0,226.0,0.0,0.0,0.0,2,290,1,0
4368,4650,1,0,0,0,0,42,84.0,323.0,0.0,1251.0,120.0,1,762,0,0
4369,4651,1,1,0,0,0,33,0.0,7039.0,0.0,902.0,405.0,4,179,0,1
4370,4652,1,0,0,0,0,27,0.0,89.0,874.0,34.0,0.0,7,-1,2,1
4371,4653,1,0,3,0,0,47,0.0,370.0,0.0,380.0,38.0,2,302,0,0
4372,4654,1,1,0,1,0,20,0.0,0.0,0.0,0.0,0.0,2,291,1,1
4373,4655,1,1,1,1,0,32,0.0,0.0,0.0,0.0,0.0,3,154,1,1
4374,4655,2,3,0,1,0,54,0.0,0.0,0.0,0.0,0.0,3,154,1,1
4375,4656,1,0,0,0,0,23,0.0,1125.0,0.0,0.0,993.0,0,875,0,0
4376,4656,2,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,1,763,0,0
4377,4657,1,0,0,0,0,17,372.0,0.0,477.0,0.0,0.0,1,756,1,0
4378,4658,1,1,0,0,0,26,0.0,823.0,0.0,1821.0,1508.0,5,147,0,0
4379,4658,2,1,0,0,0,38,0.0,93.0,0.0,0.0,7303.0,5,147,0,0
4380,4659,1,0,0,0,0,24,703.0,0.0,0.0,0.0,0.0,0,876,0,0
4381,4661,1,0,3,0,0,30,77.0,2325.0,5.0,117.0,1.0,0,948,1,1
4382,4661,2,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,1,757,1,0
4383,4661,3,0,0,1,0,4,0.0,0.0,0.0,0.0,0.0,1,757,1,1
4384,4661,4,0,0,1,0,9,0.0,0.0,0.0,0.0,0.0,1,757,1,0
4385,4661,5,0,0,0,0,30,0.0,0.0,3.0,3434.0,0.0,0,948,1,0
4386,4661,6,0,0,1,0,5,0.0,0.0,0.0,0.0,0.0,1,757,1,0
4387,4661,7,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1,757,1,0
4388,4662,1,1,0,0,0,32,45.0,985.0,0.0,0.0,6803.0,4,148,1,0
4389,4662,2,1,3,1,0,53,0.0,0.0,0.0,0.0,0.0,4,148,1,1
4390,4662,3,1,0,0,0,46,0.0,3856.0,0.0,1.0,312.0,7,-1,2,1
4391,4663,1,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,1,765,0,1
4392,4663,2,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,765,0,1
4393,4663,3,0,0,1,0,11,0.0,0.0,0.0,0.0,0.0,1,765,0,1
4394,4663,4,0,1,0,0,3,0.0,0.0,0.0,0.0,0.0,1,765,0,1
4395,4663,5,0,0,1,0,33,0.0,0.0,0.0,0.0,0.0,1,765,0,1
4396,4663,6,0,1,1,0,3,0.0,0.0,0.0,0.0,0.0,1,765,0,1
4397,4664,1,0,0,0,0,38,182.0,776.0,3.0,33.0,0.0,2,303,0,0
4398,4665,1,0,2,1,0,21,0.0,0.0,0.0,0.0,0.0,1,758,1,0
4399,4667,1,0,0,1,0,41,0.0,0.0,0.0,0.0,0.0,7,-1,2,1
4400,4668,1,1,1,1,0,64,0.0,0.0,0.0,0.0,0.0,4,180,0,1
4401,4668,2,1,1,1,1,27,0.0,0.0,0.0,0.0,0.0,4,180,0,1
4402,4672,1,0,1,1,0,41,0.0,0.0,0.0,0.0,0.0,1,759,1,0
4403,4673,1,0,3,0,0,19,35.0,2.0,481.0,121.0,0.0,0,950,1,0
4404,4676,1,0,0,0,0,42,0.0,0.0,1677.0,65.0,62.0,1,760,1,1
4405,4677,1,1,1,0,0,30,0.0,4066.0,0.0,544.0,1272.0,4,150,1,0
